Fecha,flota,Modelo,Marca,Componente,Aceite Lubricante,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad,Disponibilidad,Tiempo Parada,TRR,TMP,TBF,Confiabilidad,Alerta Emitida,Alerta Evitó Falla
2025-05-01 03:10:00,901,CATERPILLAR 798AC-A,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.9,189,0.32,3,2,1.58,3,0.07,8819,2934,755,21/19/16,18.49,100.24,1.02,7,4,5,6,4,5,6,45,7,9,0,1,19,3,3,7,6,0,3,3,34,84,C03249,3249,LAJ518,Normal,79.17,5,0,2.5,19,100.0,0,0
2025-05-01 03:15:00,523,KOMATSU 930 E4,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.55,200,0.22,0,0,1.06,1,0.09,9940,3321,309,20/16/14,13.73,117.85,0.53,3,0,3,6,1,999,2,15,227,9,6,4,14,6,7,2,35,0,2,1,20,304,E03250,3250,LAJ898,Critico,0.0,18,1,1.0666666666666669,0,0.0,1,0
2025-05-01 03:20:00,529,KOMATSU 930 E4,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.49,236,0.15,3,1,1.36,2,0.14,7365,3808,659,18/16/16,10.88,98.68,1.35,0,3,15,1,2,1,2,16,18,9,3,6,15,2,1,9,8,5,1,1,4,277,C03251,3251,LAJ068,Normal,79.17,5,4,0.7666666666666667,19,78.9,0,0
2025-05-01 03:25:00,540,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.23,233,0.14,4,4,1.64,2,0.08,4209,2666,273,21/18/14,10.39,106.03,0.44,2,0,15,8,2,899,3,46,61,3,4,8,16,3,8,5,12,5,4,3,83,8,B03252,3252,LAJ129,Normal,95.83,1,6,2.3666666666666667,23,73.9,0,0
2025-05-01 03:30:00,535,KOMATSU 930 E4,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.79,210,0.25,3,3,0.43,3,0.85,8111,4898,472,20/17/13,18.91,98.09,0.91,1,2,15,6,6,870,5,17,266,8,1,1,16,4,8,5,40,3,1,3,4,141,E03253,3253,LAJ017,Critico,0.0,14,3,1.7,0,0.0,1,0
2025-05-01 03:35:00,524,KOMATSU 930 E5,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.03,212,0.29,0,0,1.38,2,0.25,5948,3536,970,19/19/15,14.71,93.0,1.82,3,0,4,7,5,51,5,22,45,5,4,2,21,4,4,1,0,2,1,7,55,21,B03254,3254,LAJ195,Normal,83.33,4,5,2.7666666666666666,20,75.0,0,0
2025-05-01 03:40:00,568,KOMATSU 930 E4,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.61,239,0.38,2,3,0.6,1,0.48,3627,4444,434,19/16/13,13.89,107.5,2.78,7,1,6,5,3,353,5,26,161,7,0,7,22,6,2,6,16,4,3,1,43,578,C03255,3255,LAJ547,Atencion,70.83,7,4,1.9,17,76.5,1,0
2025-05-01 03:45:00,907,CATERPILLAR 798AC-P,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.22,219,0.49,0,4,0.87,4,0.64,3148,3312,173,19/18/14,14.81,101.23,0.88,2,1,17,2,0,855,3,17,29,8,7,8,25,2,3,6,15,5,4,1,68,200,C03256,3256,LAJ712,Normal,91.67,2,2,2.3,22,90.9,0,0
2025-05-01 03:50:00,934,CATERPILLAR 798AC-A,CATERPILLAR,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,1.0,193,0.27,4,3,0.31,4,0.49,4897,2206,563,18/19/14,11.72,118.42,2.63,7,2,1,0,4,510,5,4,71,3,4,8,5,4,7,7,2,5,4,9,53,310,C03257,3257,LAJ010,Normal,87.5,3,2,2.2333333333333334,21,90.5,0,0
2025-05-01 03:55:00,936,CATERPILLAR 797F,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.12,245,0.46,4,2,1.19,4,0.83,3284,3663,589,20/17/14,12.05,106.47,2.89,7,0,7,0,8,413,7,26,61,0,9,6,16,6,6,4,11,7,3,7,42,139,A03258,3258,LAJ354,Normal,91.67,2,0,1.3,22,100.0,0,0
2025-05-01 04:00:00,546,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.8,228,0.34,2,0,1.1,4,0.12,2629,3446,728,19/18/14,13.1,83.71,0.24,7,0,17,6,3,498,2,20,83,4,4,6,12,9,9,5,12,6,1,9,72,341,B03259,3259,LAJ795,Normal,87.5,3,2,2.0,21,90.5,0,0
2025-05-01 04:05:00,544,KOMATSU 930 E3,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.73,229,0.11,4,4,1.45,3,0.32,5194,4170,651,21/18/15,18.8,101.59,0.46,4,0,17,0,8,248,1,28,9,3,9,4,7,6,3,4,14,9,0,9,62,220,E03260,3260,LAJ151,Normal,79.17,5,0,1.9666666666666663,19,100.0,0,0
2025-05-01 04:10:00,925,CATERPILLAR 797F,CATERPILLAR,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.74,228,0.16,1,0,1.55,4,0.01,8119,1305,467,19/17/16,18.35,107.95,2.76,6,1,20,0,1,514,6,18,26,7,3,2,3,6,2,8,6,6,1,6,82,489,C03261,3261,LAJ076,Normal,83.33,4,4,1.3,20,80.0,0,0
2025-05-01 04:15:00,911,CATERPILLAR 798AC-A,CATERPILLAR,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.16,237,0.09,2,0,1.77,0,0.32,3282,710,920,20/16/13,13.44,93.99,1.74,2,4,16,2,4,910,8,40,27,3,3,3,28,6,7,2,14,5,8,9,41,136,E03262,3262,LAJ811,Normal,79.17,5,3,1.0,19,84.2,0,0
2025-05-01 04:20:00,536,KOMATSU 930 E5,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.72,204,0.34,3,3,1.69,3,0.98,8804,3180,983,18/16/14,19.88,118.59,0.17,3,2,3,4,0,318,9,10,172,2,5,0,22,9,7,8,20,3,5,8,92,20,D03263,3263,LAJ276,Atencion,62.5,9,4,2.466666666666667,15,73.3,1,1
2025-05-01 04:25:00,547,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.77,229,0.48,2,2,0.68,1,0.69,6725,2858,288,19/19/13,17.61,111.65,2.18,6,3,8,5,6,195,3,21,144,4,8,7,24,8,1,2,25,8,7,4,76,475,E03264,3264,LAJ330,Atencion,70.83,7,6,2.533333333333333,17,64.7,1,1
2025-05-01 04:30:00,539,KOMATSU 930 E4,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.01,188,0.21,0,0,1.66,3,0.17,5427,2206,859,19/16/16,11.33,90.56,2.59,5,4,3,2,8,766,5,12,13,4,1,6,2,6,6,7,0,3,0,9,45,364,C03265,3265,LAJ193,Normal,95.83,1,4,1.0333333333333334,23,82.6,0,0
2025-05-01 04:35:00,902,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.18,244,0.24,1,2,0.96,1,0.83,4799,808,883,20/17/15,12.8,100.3,1.52,1,0,22,0,9,215,3,40,192,1,6,5,11,7,8,6,22,2,5,7,50,267,C03266,3266,LAJ566,Atencion,58.330000000000005,10,4,1.4666666666666666,14,71.4,1,1
2025-05-01 04:40:00,933,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.22,232,0.2,2,1,1.71,3,0.99,2762,2058,196,21/16/13,17.21,106.29,1.72,6,2,26,1,2,114,5,2,100,0,1,3,7,7,2,4,10,4,7,4,51,271,A03267,3267,LAJ800,Normal,79.17,5,0,0.9333333333333332,19,100.0,0,0
2025-05-01 04:45:00,549,KOMATSU 930 E5,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.05,218,0.2,3,0,0.83,4,0.68,7560,3178,635,18/18/16,16.17,110.36,1.66,5,2,7,5,1,502,7,48,91,2,7,7,27,0,2,1,11,7,0,8,56,595,E03268,3268,LAJ449,Normal,87.5,3,6,0.2333333333333333,21,71.4,0,0
2025-05-01 04:50:00,915,CATERPILLAR 798AC-A,CATERPILLAR,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.22,181,0.11,4,2,1.23,2,0.35,4963,1630,724,20/19/15,13.41,118.12,0.62,2,2,11,7,1,607,5,18,75,1,8,7,27,0,2,9,9,5,2,2,13,456,A03269,3269,LAJ532,Normal,75.0,6,1,1.3,18,94.4,0,0
2025-05-01 04:55:00,504,KOMATSU 930 E5,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.49,181,0.49,4,0,0.2,2,0.0,3232,2384,629,20/19/13,16.66,116.82,1.15,2,3,17,6,9,347,1,12,67,1,6,9,17,4,8,8,7,8,6,1,75,138,E03270,3270,LAJ597,Normal,91.67,2,1,2.8,22,95.5,0,0
2025-05-01 05:00:00,510,KOMATSU 930 E3,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.93,201,0.46,2,4,0.47,2,0.46,2389,662,987,21/16/15,16.25,115.38,0.84,9,4,8,9,5,179,2,26,160,2,9,8,22,8,2,5,21,7,0,6,25,557,D03271,3271,LAJ119,Atencion,75.0,6,6,0.0333333333333333,18,66.7,1,1
2025-05-01 05:05:00,939,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.4,225,0.07,4,4,1.54,0,0.6,8245,1646,108,18/16/14,10.42,118.93,0.72,9,0,13,2,1,533,0,4,52,0,1,1,7,2,8,2,11,7,7,7,96,394,B03272,3272,LAJ324,Normal,83.33,4,0,1.7666666666666666,20,100.0,0,0
2025-05-01 05:10:00,927,CATERPILLAR 798AC-P,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.46,235,0.49,0,4,0.23,4,0.27,6463,1016,798,21/17/16,18.18,93.82,2.14,3,4,5,5,6,656,5,26,162,9,2,2,4,9,8,8,16,8,4,5,9,212,B03273,3273,LAJ330,Atencion,62.5,9,1,1.5333333333333334,15,93.3,1,1
2025-05-01 05:15:00,909,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.09,195,0.06,1,4,1.58,1,0.91,9372,538,586,18/19/14,18.73,118.85,0.86,3,2,20,2,4,950,9,49,296,2,6,3,13,5,4,6,43,0,9,0,81,529,E03274,3274,LAJ040,Critico,0.0,20,4,1.9666666666666663,0,0.0,1,0
2025-05-01 05:20:00,561,KOMATSU 930 E4,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.83,224,0.14,4,1,1.36,0,0.58,1749,1545,879,20/18/14,17.32,102.15,0.31,1,3,10,5,8,11,5,47,7,4,0,8,23,2,4,5,6,2,3,5,32,177,D03275,3275,LAJ031,Normal,75.0,6,3,0.1666666666666666,18,83.3,0,0
2025-05-01 05:25:00,532,KOMATSU 930 E3,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.61,198,0.2,1,2,0.03,3,0.61,1334,784,573,18/17/16,14.09,119.73,1.5,6,1,16,0,6,825,9,14,174,7,4,1,12,2,5,7,19,3,7,4,20,417,E03276,3276,LAJ899,Atencion,75.0,6,5,2.2666666666666666,18,72.2,1,1
2025-05-01 05:30:00,534,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.67,223,0.12,4,2,0.74,1,0.99,3168,1763,864,19/19/14,14.89,81.88,0.45,0,2,16,1,4,38,2,48,157,6,4,7,21,1,7,9,24,3,8,9,44,472,D03277,3277,LAJ149,Atencion,50.0,12,3,2.3666666666666667,12,75.0,1,0
2025-05-01 05:35:00,913,CATERPILLAR 797F,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.16,185,0.47,4,3,0.96,0,0.88,8314,4978,264,20/19/14,10.31,96.27,2.13,1,3,20,1,7,16,5,45,33,6,7,1,7,2,3,9,8,1,2,6,93,507,E03278,3278,LAJ151,Normal,79.17,5,5,1.0333333333333334,19,73.7,0,0
2025-05-01 05:40:00,548,KOMATSU 930 E4SE,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.53,190,0.39,4,0,0.87,0,0.86,6736,4949,178,18/16/14,19.85,114.24,1.19,3,1,16,2,0,282,5,46,46,7,5,8,10,3,4,3,2,5,0,3,35,267,C03279,3279,LAJ708,Normal,75.0,6,6,0.4666666666666667,18,66.7,0,0
2025-05-01 05:45:00,926,CATERPILLAR 797F,CATERPILLAR,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.61,238,0.18,4,1,1.32,3,0.6,2619,4701,262,19/16/13,19.0,117.05,0.47,1,3,18,5,7,589,9,46,4,5,3,3,15,5,4,9,1,1,8,9,88,582,A03280,3280,LAJ810,Normal,75.0,6,2,0.8333333333333334,18,88.9,0,0
2025-05-01 05:50:00,542,KOMATSU 930 E5,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.17,215,0.41,4,3,0.97,3,0.01,1502,1269,124,20/17/15,18.47,94.18,2.47,2,0,28,3,9,697,2,5,180,8,6,9,27,9,6,0,22,2,3,2,22,568,B03281,3281,LAJ118,Atencion,62.5,9,2,0.2666666666666666,15,86.7,1,1
2025-05-01 05:55:00,550,KOMATSU 930 E4SE,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.46,189,0.24,0,2,0.56,2,0.76,7771,4479,352,19/16/15,16.9,117.19,2.89,0,1,29,9,2,280,4,24,24,9,2,2,13,7,4,3,7,7,4,0,90,508,B03282,3282,LAJ802,Normal,87.5,3,4,1.2333333333333334,21,81.0,0,0
2025-05-01 06:00:00,502,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.38,186,0.24,1,1,0.97,2,0.6,9402,1684,254,19/16/14,17.51,109.64,0.57,2,1,4,3,4,53,6,6,17,3,0,5,8,9,6,2,0,2,3,5,75,483,A03283,3283,LAJ180,Normal,95.83,1,6,2.8,23,73.9,0,0
2025-05-01 06:05:00,920,CATERPILLAR 797F,CATERPILLAR,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.43,238,0.18,1,4,0.66,2,0.3,7011,3199,915,20/19/14,16.82,104.81,2.54,8,0,14,6,2,664,7,12,67,1,1,5,6,8,1,2,2,7,4,7,43,198,A03284,3284,LAJ286,Normal,79.17,5,5,1.7666666666666666,19,73.7,0,0
2025-05-01 06:10:00,558,KOMATSU 930 E4,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.08,180,0.09,3,3,0.51,2,0.49,6740,4961,846,19/19/13,13.15,91.47,2.82,3,3,22,2,2,978,0,16,77,6,9,1,23,3,8,1,5,9,3,2,46,410,B03285,3285,LAJ293,Normal,95.83,1,4,2.5,23,82.6,0,0
2025-05-01 06:15:00,513,KOMATSU 930 E4SE,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.99,182,0.37,4,3,1.09,3,0.25,7365,1009,544,21/16/15,10.83,83.8,0.66,9,1,20,4,2,60,8,25,44,5,0,2,26,5,8,2,10,8,0,0,68,69,A03286,3286,LAJ044,Normal,91.67,2,2,2.6,22,90.9,0,0
2025-05-01 06:20:00,500,KOMATSU 930 E5,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.18,229,0.41,1,0,0.11,1,0.71,2057,3744,381,21/18/15,16.98,117.68,1.55,1,1,0,5,9,618,3,0,3,7,3,5,20,5,2,2,2,4,3,7,94,273,E03287,3287,LAJ568,Normal,95.83,1,0,1.3333333333333333,23,100.0,0,0
2025-05-01 06:25:00,519,KOMATSU 930 E3,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.79,224,0.26,0,2,1.57,1,0.8,7422,2715,291,18/17/13,12.99,89.41,2.64,2,3,2,0,7,685,1,49,96,6,8,7,5,5,1,1,7,2,2,3,36,204,C03288,3288,LAJ656,Normal,91.67,2,5,2.533333333333333,22,77.3,0,0
2025-05-01 06:30:00,525,KOMATSU 930 E4,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.3,233,0.21,3,2,0.11,0,0.53,3619,614,494,20/19/16,11.59,80.97,0.87,4,2,2,3,8,735,0,35,1,9,6,3,9,4,9,4,12,7,4,7,7,38,C03289,3289,LAJ929,Normal,83.33,4,4,0.9666666666666668,20,80.0,0,0
2025-05-01 06:35:00,560,KOMATSU 930 E5,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.91,215,0.42,3,1,1.63,4,0.27,3341,3716,772,21/16/16,12.89,92.45,2.38,8,3,5,0,1,182,6,10,15,7,6,2,22,0,1,9,1,3,7,8,58,108,A03290,3290,LAJ758,Normal,95.83,1,6,0.2666666666666666,23,73.9,0,0
2025-05-01 06:40:00,554,KOMATSU 930 E4,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.2,236,0.43,1,2,0.57,1,0.78,6452,1958,979,21/18/15,13.85,117.51,0.88,8,2,8,8,5,857,5,43,0,9,9,2,7,6,0,0,1,9,0,1,49,318,C03291,3291,LAJ671,Normal,87.5,3,0,1.6333333333333333,21,100.0,0,0
2025-05-01 06:45:00,508,KOMATSU 930 E4SE,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.13,244,0.36,4,1,1.38,2,0.81,2424,1133,949,20/17/13,11.92,83.64,0.12,5,1,9,6,5,705,5,5,34,0,0,2,1,4,4,6,7,7,9,6,38,164,C03292,3292,LAJ797,Normal,79.17,5,2,0.0,19,89.5,0,0
2025-05-01 06:50:00,527,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.55,225,0.06,0,3,0.27,3,0.76,6107,1892,298,19/16/14,15.89,97.57,2.35,5,0,17,4,0,920,6,48,61,2,3,2,20,4,8,9,1,2,6,4,49,135,D03293,3293,LAJ732,Normal,91.67,2,4,2.2,22,81.8,0,0
2025-05-01 06:55:00,931,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.06,183,0.32,3,2,0.55,3,0.74,1156,3938,903,19/16/13,10.27,93.53,0.29,4,3,15,5,4,233,9,39,168,3,0,6,27,9,0,1,23,2,6,6,12,377,C03294,3294,LAJ111,Atencion,70.83,7,0,2.2666666666666666,17,100.0,1,0
2025-05-01 07:00:00,555,KOMATSU 930 E3,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.39,239,0.25,2,2,0.27,4,0.85,1102,853,818,18/19/14,12.28,106.96,1.48,4,2,0,1,1,958,1,20,99,6,5,6,4,8,0,3,2,4,3,3,45,408,E03295,3295,LAJ581,Normal,91.67,2,5,2.6,22,77.3,0,0
2025-05-01 07:05:00,563,KOMATSU 930 E5,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.82,185,0.31,3,3,1.88,1,0.07,2519,3827,633,18/17/13,19.14,90.48,0.86,0,2,10,0,8,952,3,21,67,3,0,8,17,6,6,3,11,6,6,4,78,282,D03296,3296,LAJ663,Normal,95.83,1,4,0.5333333333333333,23,82.6,0,0
2025-05-01 07:10:00,562,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.57,237,0.12,3,4,0.68,2,0.97,2313,1213,853,18/16/14,14.0,105.33,0.12,1,4,3,5,2,77,0,42,213,2,4,9,5,8,5,5,35,6,0,6,14,120,B03297,3297,LAJ424,Critico,0.0,20,0,0.1,0,0.0,1,0
2025-05-01 07:15:00,521,KOMATSU 930 E4SE,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.24,192,0.04,2,4,0.82,1,0.96,9500,934,440,21/17/16,16.24,101.27,2.98,0,1,22,3,2,331,2,28,108,8,2,3,22,8,3,6,22,3,2,8,30,92,B03298,3298,LAJ587,Atencion,66.67,8,5,0.9,16,68.8,1,0
2025-05-01 07:20:00,924,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.17,222,0.32,4,4,1.49,1,0.35,8162,3655,961,20/18/14,12.42,114.03,2.77,7,0,25,9,2,350,1,34,75,3,5,0,8,2,6,8,6,3,9,6,54,538,A03299,3299,LAJ238,Normal,83.33,4,1,0.5333333333333333,20,95.0,0,0
2025-05-01 07:25:00,938,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.19,219,0.04,0,3,1.72,2,0.94,5865,1339,230,19/18/15,11.64,87.86,1.54,3,0,3,8,0,109,2,23,8,3,7,5,25,5,8,2,8,9,9,2,5,443,D03300,3300,LAJ471,Normal,79.17,5,3,0.1333333333333333,19,84.2,0,0
2025-05-01 07:30:00,526,KOMATSU 930 E3,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.46,217,0.34,4,2,1.13,0,0.88,9501,2707,668,19/17/13,17.3,95.89,1.28,8,1,0,7,0,129,3,24,32,6,7,3,7,1,3,8,3,0,1,9,16,410,D03301,3301,LAJ717,Normal,79.17,5,3,3.0,19,84.2,0,0
2025-05-01 07:35:00,507,KOMATSU 930 E4SE,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.42,192,0.38,0,1,0.41,4,0.4,7529,1224,278,18/17/13,17.75,81.88,0.12,7,1,19,4,3,211,9,16,182,4,7,0,13,1,9,2,22,3,9,3,47,139,A03302,3302,LAJ047,Atencion,75.0,6,1,1.8666666666666667,18,94.4,1,1
2025-05-01 07:40:00,930,CATERPILLAR 798AC-A,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.4,225,0.13,2,2,0.42,0,0.1,3884,1819,833,21/16/15,15.64,105.06,1.26,5,1,16,3,4,646,3,17,33,2,4,0,3,4,3,9,3,9,6,1,18,471,D03303,3303,LAJ445,Normal,79.17,5,3,0.3,19,84.2,0,0
2025-05-01 07:45:00,900,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.83,234,0.02,0,1,1.83,1,0.78,6303,2611,287,18/19/14,14.82,113.59,2.29,1,4,17,0,5,601,5,4,70,1,0,9,26,5,3,1,3,0,1,6,64,169,A03304,3304,LAJ187,Normal,79.17,5,2,0.7333333333333333,19,89.5,0,0
2025-05-01 07:50:00,565,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.16,188,0.31,2,2,0.81,4,0.85,3181,714,520,21/17/15,13.73,96.45,1.93,5,2,7,7,2,756,7,8,152,0,1,0,19,2,9,5,16,2,6,6,74,148,D03305,3305,LAJ517,Atencion,54.17,11,5,2.4,13,61.5,1,1
2025-05-01 07:55:00,906,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.54,246,0.46,2,4,0.55,4,0.24,2405,3643,439,18/17/16,19.32,85.2,1.3,0,0,7,2,7,841,6,18,249,1,5,1,14,3,5,9,43,5,4,9,77,191,B03306,3306,LAJ826,Critico,0.0,14,1,1.3,0,0.0,1,0
2025-05-01 08:00:00,506,KOMATSU 930 E4,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.69,245,0.4,2,4,0.15,0,0.01,9764,2883,894,19/18/14,19.86,110.28,1.41,5,3,4,2,2,818,6,49,60,5,5,1,19,2,7,1,6,8,4,4,53,70,B03307,3307,LAJ168,Normal,87.5,3,6,1.1333333333333333,21,71.4,0,0
2025-05-01 08:05:00,511,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.16,187,0.25,3,4,1.93,4,0.62,1797,4691,683,21/16/15,19.36,85.35,2.96,2,0,5,7,0,163,0,0,95,4,4,8,0,8,6,0,6,2,2,7,74,396,B03308,3308,LAJ913,Normal,91.67,2,5,1.0333333333333334,22,77.3,0,0
2025-05-01 08:10:00,509,KOMATSU 930 E4,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.15,207,0.43,2,3,1.1,2,0.66,1849,2947,562,19/16/13,10.42,92.92,1.56,4,0,28,9,0,631,5,46,90,5,8,1,1,0,6,1,15,0,0,9,86,534,B03309,3309,LAJ684,Normal,87.5,3,1,0.4333333333333333,21,95.2,0,0
2025-05-01 08:15:00,928,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.8,200,0.26,4,1,0.47,4,0.54,3961,3235,641,20/17/15,19.08,107.36,1.74,3,1,20,7,7,94,1,26,44,4,8,2,23,6,0,9,5,0,1,5,56,329,C03310,3310,LAJ981,Normal,87.5,3,0,1.9666666666666663,21,100.0,0,0
2025-05-01 08:20:00,564,KOMATSU 930 E3,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.88,238,0.49,3,4,0.19,4,0.45,4696,1915,326,21/16/13,15.15,101.94,0.18,8,4,5,6,8,360,6,33,63,6,2,2,9,8,4,7,3,0,2,4,20,197,D03311,3311,LAJ954,Normal,91.67,2,2,2.8666666666666667,22,90.9,0,0
2025-05-01 08:25:00,937,CATERPILLAR 798AC-P,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.26,222,0.0,0,4,0.84,1,0.18,8417,4276,792,18/17/13,14.92,96.4,1.18,5,0,1,4,4,822,0,3,24,2,0,9,13,1,9,6,10,1,6,8,55,34,E03312,3312,LAJ398,Normal,87.5,3,4,2.433333333333333,21,81.0,0,0
